,recording,shank,id,label,spike_prop,time_prop
218,es27mar12_3,1.0,14.0,-1.0,0.7997609085475195,3.590595342330273
219,es27mar12_3,1.0,28.0,-1.0,0.7792106898694842,3.6012013222630674
220,es27mar12_3,1.0,2.0,-1.0,0.8343725643024162,3.507437025167447
221,es27mar12_3,1.0,8.0,-1.0,0.782678171939917,3.6008561495259803
222,es27mar12_3,1.0,37.0,0.0,0.3888252342117679,3.600801003585736
223,es27mar12_3,1.0,17.0,-1.0,0.8770571151984511,3.5998190818757863
224,es27mar12_3,1.0,10.0,-1.0,0.7857142857142857,3.5830961283183864
225,es27mar12_3,1.0,35.0,-1.0,0.7774524158125915,3.5984314888812783
226,es27mar12_3,1.0,38.0,-1.0,0.8400818926296634,3.598660664985437
227,es27mar12_3,1.0,13.0,-1.0,0.8361702127659575,3.595794273386438
228,es27mar12_3,1.0,6.0,-1.0,0.8623052959501558,3.580191564178376
229,es27mar12_3,1.0,43.0,-1.0,0.8450390189520625,3.5937432388119768
230,es27mar12_3,1.0,39.0,-1.0,0.6387967143556547,3.5943515344516865
231,es27mar12_3,1.0,16.0,-1.0,0.8478922207735767,3.5673757321803774
232,es27mar12_3,1.0,34.0,-1.0,0.8372142857142857,3.590104874478596
233,es27mar12_3,1.0,19.0,-1.0,0.9027972027972028,3.587428852581361
234,es27mar12_3,1.0,4.0,-1.0,0.8119469026548672,3.5697449651686646
235,es27mar12_3,1.0,25.0,-1.0,0.9459084604715673,3.3100860445698004
236,es27mar12_3,1.0,22.0,-1.0,0.8562428407789232,3.1127984501103656
237,es27mar12_3,1.0,26.0,-1.0,0.7555418719211823,3.0552684163494988
238,es27mar12_3,1.0,29.0,-1.0,0.0015822784810126582,0.2611613129325788
239,es27mar12_3,2.0,19.0,-1.0,0.8574815149291641,3.602621312617106
240,es27mar12_3,2.0,20.0,-1.0,1.0,0.3397705478140001
241,es27mar12_3,2.0,25.0,-1.0,0.9226461707384024,3.6015548056271642
242,es27mar12_3,2.0,14.0,-1.0,0.8156500939689049,3.585688691800309
243,es27mar12_3,2.0,2.0,-1.0,0.8118869013271783,3.595819909557893
244,es27mar12_3,2.0,6.0,-1.0,0.8280402788536019,3.5773678525791075
245,es27mar12_3,2.0,21.0,-1.0,0.8913315013739695,3.5931312104330164
246,es27mar12_3,2.0,8.0,-1.0,0.7587844254510921,3.5914490127539063
247,es27mar12_3,2.0,11.0,-1.0,0.9239332096474954,3.5850278560949254
248,es27mar12_3,2.0,12.0,-1.0,0.8907339754234473,3.5919629334767227
249,es27mar12_3,2.0,10.0,-1.0,0.872923908845114,3.5909088924272963
250,es27mar12_3,2.0,5.0,0.0,0.6265060240963856,3.584106996364787
251,es27mar12_3,2.0,23.0,0.0,0.2482425679681545,3.590768245629508
252,es27mar12_3,2.0,16.0,-1.0,0.8942465753424658,3.5732949410537604
253,es27mar12_3,2.0,18.0,0.0,0.4056291390728477,3.56944197942801
254,es27mar12_3,2.0,22.0,1.0,0.8495116363197878,3.568133337390098
255,es27mar12_3,2.0,9.0,-1.0,0.9216043755697356,3.531087872344313
256,es27mar12_3,2.0,17.0,-1.0,0.8348178137651822,3.431303089412255
257,es27mar12_3,2.0,3.0,-1.0,0.8448762143528674,3.2442343264392224
258,es27mar12.012,1.0,5.0,0.0,0.5673616988535816,3.680508812075492
259,es27mar12.012,1.0,3.0,-1.0,0.750242954324587,3.6745507865418543
260,es27mar12.012,1.0,2.0,-1.0,0.8796389167502507,3.6658621438201813
261,es27mar12.012,2.0,5.0,0.0,0.5655325058588664,3.6807138531898054
262,es27mar12.012,2.0,2.0,0.0,0.46733431208053694,3.680419654894442
263,es27mar12.012,2.0,7.0,-1.0,0.8308327897368993,3.680344167121013
264,es27mar12.012,2.0,6.0,-1.0,0.7333520651868503,3.6803696697471713
265,es27mar12.012,2.0,4.0,1.0,0.8054835124120044,3.6751575450234153
266,es27mar12.012,2.0,3.0,1.0,0.8851919561243144,3.6763992168858173
267,es27mar12.012,3.0,2.0,-1.0,0.771010387157696,3.680516564873844
268,es27mar12.012,3.0,3.0,-1.0,0.8931000971817298,3.6651909146996915
269,es27mar12.013,1.0,7.0,0.0,0.40170151025522655,3.06872478409145
270,es27mar12.013,2.0,6.0,-1.0,0.8093505039193729,3.064751180658394
271,es27mar12.013,2.0,12.0,-1.0,0.7855926792934667,3.0677932429756734
272,es27mar12.013,2.0,8.0,-1.0,0.7504587155963303,2.9770532085041403
273,es20may12_1,1.0,4.0,-1.0,0.8517593397046047,4.258824423764845
274,es20may12_1,4.0,10.0,-1.0,0.9574345700316365,4.255700017413595
275,es20may12_1,4.0,17.0,-1.0,0.8284990791896869,4.258038498780939
276,es20may12_1,4.0,5.0,-1.0,0.9301217575436739,4.258339115911795
277,es20may12_1,4.0,8.0,-1.0,0.9547018348623854,4.250063322533221
278,es20may12_1,4.0,16.0,-1.0,0.7953306305046833,4.256700150654758
279,es20may12_1,4.0,9.0,-1.0,0.9185990338164252,4.256565590271446
280,es20may12_1,4.0,15.0,-1.0,0.8554347826086957,4.217668569860484
281,es20may12_1,4.0,6.0,-1.0,0.9435463176802669,4.255924284719116
282,es20may12_1,4.0,18.0,0.0,0.28340638697557924,4.255474265986199
283,es20may12_1,4.0,11.0,-1.0,0.8223495702005731,4.076345043164762
